rmse,mae,r2,max_absolute_error,mean_bias,mape,task,model,seed,test_sample_count,training_seconds,inference_seconds,runtime_seconds,final_cycle_drift,cold_sample_count,cold_mae,hot_sample_count,hot_mae,soc_0.0_0.2_sample_count,soc_0.0_0.2_mae,soc_0.2_0.8_sample_count,soc_0.2_0.8_mae,soc_0.8_1.0_sample_count,soc_0.8_1.0_mae,data_provenance,split_strategy,hyperparameters,scenario
0.12605112083955577,0.11460350999801779,-12.233518462776226,0.19099995192477204,-0.11460350999801779,18.55722878318116,soc,coulomb_counting,11,600,0.0,0.02303540000139037,0.02303540000139037,-0.1805825686265386,600,0.11460350999801779,0,0.0,0,0.0,600,0.11460350999801779,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_temperature_range
0.060344073665819134,0.05912020995328914,-2.0328515541935652,0.09338353571353775,-0.05912020995328914,9.659245471223628,soc,ocv_lookup,11,600,0.0,5.919999966863543e-05,5.919999966863543e-05,-0.05849590164597218,600,0.05912020995328914,0,0.0,0,0.0,600,0.05912020995328914,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_temperature_range
0.059966453093587085,0.05919075000229649,-1.995012421065527,0.08153674362460628,-0.05919075000229649,9.671813273304553,soc,ekf,11,600,0.0,0.029739699999481672,0.029739699999481672,-0.05884210267880019,600,0.05919075000229649,0,0.0,0,0.0,600,0.05919075000229649,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_temperature_range
0.005094187809957632,0.00417317827699285,0.9783861661485055,0.014856202272809482,-0.0008214970982533,0.6766911557487129,soc,ridge,42,600,0.0009425999996892642,9.860000136541203e-05,0.0010412000010546762,-0.0011438906495385703,600,0.00417317827699285,0,0.0,0,0.0,600,0.00417317827699285,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_temperature_range
0.017970286168717306,0.014115966793873825,0.7310374024826072,0.04724662087785758,0.0010988023446138887,2.28891384525987,soc,random_forest,42,600,1.4571555999973498,0.0030239000006986316,1.4601794999980484,0.005828488271503285,600,0.014115966793873825,0,0.0,0,0.0,600,0.014115966793873825,0,0.0,synthetic data generated inside this project,held_out_cell,"{""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 60}",unseen_temperature_range
0.01706170001931042,0.01306046714473704,0.7575475886252856,0.04461389874832655,0.0010009358529580988,2.1249263858787653,soc,hist_gradient_boosting,42,600,0.38925340000059805,0.0035839999982272275,0.3928373999988253,0.021464442768874936,600,0.01306046714473704,0,0.0,0,0.0,600,0.01306046714473704,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_temperature_range
0.06425594011363231,0.04865338315139132,-2.438812274021794,0.3200640878796862,-0.011714427856751496,7.963846453395552,soc,mlp,42,600,0.1894614000011643,0.00020399999993969686,0.189665400001104,0.11009717036487432,600,0.04865338315139132,0,0.0,0,0.0,600,0.04865338315139132,0,0.0,synthetic data generated inside this project,held_out_cell,"{""alpha"": 0.0005, ""hidden_layer_sizes"": [32], ""max_iter"": 250}",unseen_temperature_range
0.01668178925458909,0.01292612189670968,0.7682246931097941,0.12091825922239602,-0.002725281292237943,2.111196356502351,soc,narx,42,600,0.25876570000036736,0.6665538999986893,0.9253195999990567,-0.015309252863810352,600,0.01292612189670968,0,0.0,0,0.0,600,0.01292612189670968,0,0.0,synthetic data generated inside this project,held_out_cell,"{""feedback_delays"": 3, ""hidden_layers"": [24, 12], ""input_delays"": 4, ""max_iter"": 180}",unseen_temperature_range
0.04592672156243389,0.035966115875022985,-1.2036048313624588,0.15505382071189566,0.003126364621691899,5.874107759980453,soc,temporal_cnn,42,480,0.5344497000005504,0.0007944000026327558,0.5352441000031831,-0.050160992719134656,480,0.035966115875022985,0,0.0,0,0.0,480,0.035966115875022985,0,0.0,synthetic data generated inside this project,held_out_cell,"{""channels"": 12}",unseen_temperature_range
0.019705189447883444,0.015531831809766604,0.5943382541230241,0.0667281755667899,-0.00024338701300522097,2.53478558629356,soc,gru,42,480,1.4641292999986035,0.00722469999891473,1.4713539999975183,-0.033108521081408826,480,0.015531831809766604,0,0.0,0,0.0,480,0.015531831809766604,0,0.0,synthetic data generated inside this project,held_out_cell,"{""hidden_size"": 12}",unseen_temperature_range
