rmse,mae,r2,max_absolute_error,mean_bias,mape,task,model,seed,test_sample_count,training_seconds,inference_seconds,runtime_seconds,data_provenance,split_strategy,hyperparameters
0.0074973926779049,0.0065591207026444,0.7453784181339551,0.011025755367194,0.0056481363445829,0.6760177324861307,soh,ridge,42,6,0.0006142999991425,7.110000296961516e-05,0.0006854000021121,synthetic data generated inside this project,held_out_cell,{}
0.0085329986913547,0.0079666666666664,0.6701791895513834,0.0130699999999995,0.0056299999999997,0.8182738493778846,soh,random_forest,42,6,0.0251935000014782,0.0013232999990577,0.026516800000536,synthetic data generated inside this project,held_out_cell,"{""max_depth"": 8, ""n_estimators"": 30}"
0.0158872000365074,0.013475,-0.1433242738236877,0.0273750000000001,0.0056250000000001,1.385389286437321,soh,hist_gradient_boosting,42,6,0.0499751999996078,0.0033392000004823,0.0533144000000902,synthetic data generated inside this project,held_out_cell,{}
0.0618415272775476,0.0403591177231602,-16.323478833677274,0.1127689785987333,-0.0316591177231602,4.1554014172285925,soh,mlp,42,6,0.0233344999978726,0.0001864999976532,0.0235209999955259,synthetic data generated inside this project,held_out_cell,"{""hidden_layer_sizes"": [24], ""max_iter"": 150}"
