rmse,mae,r2,max_absolute_error,mean_bias,mape,task,model,seed,training_seconds,inference_seconds,runtime_seconds,final_cycle_drift,cold_sample_count,cold_mae,hot_sample_count,hot_mae,soc_0.0_0.2_sample_count,soc_0.0_0.2_mae,soc_0.2_0.8_sample_count,soc_0.2_0.8_mae,soc_0.8_1.0_sample_count,soc_0.8_1.0_mae,data_provenance,split_strategy,scenario
0.021195546953382115,0.017800949314510043,-0.20989552187424887,0.050893305666207866,0.009227066509969838,2.7503994564245247,soc,ocv_lookup,42,0.0,5.6799999583745375e-05,5.6799999583745375e-05,-0.04168081239978039,46,0.020022326613121224,105,0.022583228864012643,0,0.0,216,0.017800949314510043,0,0.0,synthetic data generated inside this project,held_out_cell,voltage_sensor_bias
0.019362577068961443,0.01698402329731885,-0.009682739239498916,0.036353745551470196,0.009303080326423114,2.6213818903950643,soc,ekf,42,0.0,0.010860499998671003,0.010860499998671003,-0.027128937062026126,46,0.019242962641708196,105,0.02174968231233078,0,0.0,216,0.01698402329731885,0,0.0,synthetic data generated inside this project,held_out_cell,voltage_sensor_bias
0.010674373201481336,0.009079960538620743,0.7105969682974864,0.028987366075773124,-0.002333043482885458,1.3982398118409587,soc,ridge,42,0.0006724000013491604,7.449999975506216e-05,0.0007469000011042226,-0.020625368304300506,216,0.009079960538620743,0,0.0,0,0.0,216,0.009079960538620743,0,0.0,synthetic data generated inside this project,held_out_cell,unseen_temperature_range
0.11895051380537068,0.10791888280259941,-34.93775598778987,0.1921875185861539,0.023160605267470193,16.557735986869183,soc,random_forest,42,0.12757600000259117,0.0033581999996386003,0.13093420000222977,-0.0423977566047089,216,0.10791888280259941,0,0.0,0,0.0,216,0.10791888280259941,0,0.0,synthetic data generated inside this project,held_out_cell,unseen_temperature_range
0.115132160167695,0.10398296132134102,-32.66755802826576,0.1802933294155551,0.024821424735043056,15.958572117270903,soc,hist_gradient_boosting,42,0.2284417000009853,0.0016020999973989092,0.2300437999983842,-0.042924874013055,216,0.10398296132134102,0,0.0,0,0.0,216,0.10398296132134102,0,0.0,synthetic data generated inside this project,held_out_cell,unseen_temperature_range
0.11643870874298648,0.09150283782398254,-33.43602958357966,0.5417109453044672,0.012714020833702521,14.105708970210006,soc,mlp,42,0.0937088999999105,0.00019670000256155618,0.09390560000247206,0.03018411504672558,216,0.09150283782398254,0,0.0,0,0.0,216,0.09150283782398254,0,0.0,synthetic data generated inside this project,held_out_cell,unseen_temperature_range
0.02034062491237405,0.017185655119170692,-0.05086491758082601,0.05242133441098695,-0.013952927099303347,2.657027169994059,soc,narx,42,0.04166370000166353,0.1011482999965665,0.14281199999823002,-0.007466772251197407,216,0.017185655119170692,0,0.0,0,0.0,216,0.017185655119170692,0,0.0,synthetic data generated inside this project,held_out_cell,unseen_temperature_range
0.15137967671830385,0.14858340892624972,-57.204083866694134,0.19227192609356292,-0.14858340892624972,22.934616749300805,soc,coulomb_counting,42,0.0,0.01240210000105435,0.01240210000105435,-0.16484825331012626,216,0.14858340892624972,0,0.0,0,0.0,216,0.14858340892624972,0,0.0,synthetic data generated inside this project,held_out_cell,unseen_temperature_range
0.06098345924718106,0.05886770868250597,-8.445879968025972,0.10463451760862796,-0.05886770868250597,9.115970021342818,soc,ocv_lookup,42,0.0,7.32000007701572e-05,7.32000007701572e-05,-0.10256847913711264,216,0.05886770868250597,0,0.0,0,0.0,216,0.05886770868250597,0,0.0,synthetic data generated inside this project,held_out_cell,unseen_temperature_range
0.060340685091654585,0.05882202298095392,-8.247807572314343,0.08994250461188691,-0.05882202298095392,9.108368915144494,soc,ekf,42,0.0,0.012661900000239257,0.012661900000239257,-0.08777386011595012,216,0.05882202298095392,0,0.0,0,0.0,216,0.05882202298095392,0,0.0,synthetic data generated inside this project,held_out_cell,unseen_temperature_range
